Observation,Clan,Animal.ID,Rank,Park,DateTime,TotalCarnivores,Speed,OverlapOffset
13601,TalekWest,HEL,High,NCG,12/31/2013 17:00,0,-0.472997407,0.169833269
13602,TalekWest,HEL,High,NCG,12/31/2013 18:00,0,-0.773483769,-1.219583345
13603,TalekWest,HEL,High,NCG,12/31/2013 19:00,0,-0.560243938,-1.219583345
13604,TalekWest,HEL,High,NCG,12/31/2013 20:00,0,-0.777019542,0.169833269
13605,TalekWest,HEL,High,NCG,12/31/2013 21:00,0,-0.78212896,0.169833269
13606,TalekWest,BAEZ,Low,NCG,12/31/2013 21:00,0,0.220421857,1.590579758
13607,TalekWest,HEL,High,NCG,12/31/2013 22:00,0,0.143841526,0.169833269
13608,TalekWest,BAEZ,Low,NCG,12/31/2013 22:00,0,0.79551475,-1.191117932
13609,TalekWest,BAEZ,Low,NCG,12/31/2013 23:00,0,0.84779133,0.771763912
13610,TalekWest,HEL,High,NCG,1/1/2014 02:00,0,0.2027784,1.230515247
13611,TalekWest,JUNO,High,NCG,1/1/2014 02:00,0,0.169798845,-0.593534853
13612,TalekWest,BAEZ,Low,NCG,1/1/2014 02:00,0,-0.077117609,-1.086832323
13613,TalekWest,HEL,High,NCG,1/1/2014 03:00,0,1.426246949,1.09903707
13614,TalekWest,ROOS,Low,NCG,1/1/2014 03:00,0,-0.047237106,-0.422854192
13615,TalekWest,TILT,Low,NCG,1/1/2014 04:00,0,-0.778094504,1.10239363
13616,TalekWest,BAEZ,Low,NCG,1/1/2014 04:00,0,1.582182824,1.062603334
13617,TalekWest,TILT,Low,NCG,1/1/2014 05:00,0,-0.752986811,1.10239363
13618,TalekWest,JUNO,High,NCG,1/1/2014 05:00,0,-0.688501354,-0.780158206
13619,TalekWest,ROOS,Low,NCG,1/1/2014 05:00,0,-0.724941703,0.378860056
13620,TalekWest,TILT,Low,NCG,1/1/2014 06:00,0,0.713725183,1.10239363
13621,TalekWest,HEL,High,NCG,1/1/2014 06:00,0,2.509937864,1.274369344
13622,TalekWest,JUNO,High,NCG,1/1/2014 06:00,0,0.37335092,-0.780158206
13623,TalekWest,ROOS,Low,NCG,1/1/2014 06:00,0,-0.432535125,0.378860056
13624,TalekWest,HEL,High,NCG,1/1/2014 07:00,0,0.077423509,1.186050214
13625,TalekWest,JUNO,High,NCG,1/1/2014 07:00,0,-0.782970979,1.521736638
13626,TalekWest,TILT,Low,NCG,1/1/2014 08:00,0,-0.47084497,1.467617603
13627,TalekWest,JUNO,High,NCG,1/1/2014 08:00,0,-0.780228332,1.521736638
13628,TalekWest,TILT,Low,NCG,1/1/2014 09:00,0,-0.748340645,0.944124681
13629,TalekWest,JUNO,High,NCG,1/1/2014 09:00,0,-0.781902561,1.521736638
13630,TalekWest,HEL,High,NCG,1/1/2014 09:00,0,0.278031922,-1.146213919
13631,TalekWest,TILT,Low,NCG,1/1/2014 17:00,0,-0.43506144,0.944124681
13632,TalekWest,JUNO,High,NCG,1/1/2014 17:00,0,0.286502729,0.033885711
13633,TalekWest,TILT,Low,NCG,1/1/2014 18:00,0,1.554502535,-0.93635997
13634,TalekWest,HEL,High,NCG,1/1/2014 18:00,0,-0.366622787,-1.222346452
13635,TalekWest,JUNO,High,NCG,1/1/2014 18:00,0,0.508688112,1.585170759
13636,TalekWest,BAEZ,Low,NCG,1/1/2014 18:00,0,-0.352421612,-0.182558333
13637,TalekWest,ROOS,Low,NCG,1/1/2014 18:00,0,-0.781718207,-0.096557466
13638,TalekWest,HEL,High,NCG,1/1/2014 19:00,0,0.519433564,0.781745587
13639,TalekWest,BAEZ,Low,NCG,1/1/2014 19:00,0,1.560863724,1.062603334
13640,TalekWest,ROOS,Low,NCG,1/1/2014 19:00,0,1.022012422,-0.096557466
13641,TalekWest,JUNO,High,NCG,1/1/2014 20:00,0,2.407281794,-0.94803101
13642,TalekWest,JUNO,High,NCG,1/1/2014 21:00,0,0.456503028,1.66813683
13643,TalekWest,HEL,High,NCG,1/1/2014 21:00,0,-0.661537827,0.205821764
13644,TalekWest,HEL,High,NCG,1/1/2014 22:00,0,0.404880444,-1.227241784
13645,TalekWest,HEL,High,NCG,1/1/2014 23:00,0,2.167090198,-0.32632616
13646,TalekWest,JUNO,High,NCG,1/2/2014 00:00,0,0.798982493,-1.171498821
13647,TalekWest,BAEZ,Low,NCG,1/2/2014 01:00,0,0.981227958,-1.207278324
13648,TalekWest,HEL,High,NCG,1/2/2014 01:00,0,0.925928256,1.55718172
13649,TalekWest,JUNO,High,NCG,1/2/2014 02:00,0,-0.543418849,1.186050214
13650,TalekWest,JUNO,High,NCG,1/2/2014 03:00,0,-0.783027205,-1.155230667
13651,TalekWest,HEL,High,NCG,1/2/2014 04:00,0,-0.693797743,1.261864722
13652,TalekWest,JUNO,High,NCG,1/2/2014 04:00,0,0.085474037,-1.155230667
13653,TalekWest,ROOS,Low,NCG,1/2/2014 04:00,0,-0.78112446,1.436256409
13654,TalekWest,HEL,High,NCG,1/2/2014 05:00,0,-0.326086688,1.261864722
13655,TalekWest,ROOS,Low,NCG,1/2/2014 05:00,0,0.892369291,1.436256409
13656,TalekWest,MGTA,High,NCG,1/2/2014 06:00,0,3.101080375,1.653015749
13657,TalekWest,HEL,High,NCG,1/2/2014 06:00,0,1.283362153,-1.165762552
13658,TalekWest,ROOS,Low,NCG,1/2/2014 06:00,0,0.647327428,0.665188124
13659,TalekWest,BAEZ,Low,NCG,1/2/2014 06:00,0,0.554902079,1.102948781
13660,TalekWest,JUNO,High,NCG,1/2/2014 06:00,0,-0.027921374,-1.196119106
13661,TalekWest,TILT,Low,NCG,1/2/2014 07:00,0,-0.048989712,0.738164462
13662,TalekWest,HEL,High,NCG,1/2/2014 07:00,0,0.772043479,-1.062963039
13663,TalekWest,MGTA,High,NCG,1/2/2014 07:00,0,-0.624023247,-0.451200092
13664,TalekWest,BAEZ,Low,NCG,1/2/2014 07:00,0,-0.775085977,-1.227326207
13665,TalekWest,MGTA,High,NCG,1/2/2014 08:00,0,-0.72734413,1.504066492
13666,TalekWest,HEL,High,NCG,1/2/2014 08:00,0,-0.418625926,-1.225238888
13667,TalekWest,BAEZ,Low,NCG,1/2/2014 08:00,0,-0.777281395,-1.227326207
13668,TalekWest,JUNO,High,NCG,1/2/2014 08:00,0,-0.781979163,0.391399358
13669,TalekWest,ROOS,Low,NCG,1/2/2014 08:00,0,-0.481353866,0.546063976
13670,TalekWest,MGTA,High,NCG,1/2/2014 09:00,0,-0.782917797,1.504066492
13671,TalekWest,BAEZ,Low,NCG,1/2/2014 09:00,0,-0.781921644,-1.227326207
13672,TalekWest,HEL,High,NCG,1/2/2014 09:00,0,-0.720136733,0.771763912
13673,TalekWest,JUNO,High,NCG,1/2/2014 09:00,0,-0.75138629,0.391399358
13674,TalekWest,ROOS,Low,NCG,1/2/2014 09:00,0,-0.782982285,1.57733901
13675,TalekWest,MGTA,High,NCG,1/2/2014 17:00,0,-0.777623277,-1.222346452
13676,TalekWest,HEL,High,NCG,1/2/2014 17:00,0,-0.774272973,-0.156811002
13677,TalekWest,JUNO,High,NCG,1/2/2014 17:00,0,-0.553669071,0.033885711
13678,TalekWest,ROOS,Low,NCG,1/2/2014 17:00,0,-0.698694755,1.57733901
13679,TalekWest,BAEZ,Low,NCG,1/2/2014 17:00,0,-0.776971812,-1.210693444
13680,TalekWest,MGTA,High,NCG,1/2/2014 18:00,0,1.163882587,-1.222346452
13681,TalekWest,JUNO,High,NCG,1/2/2014 18:00,0,0.63254462,-0.33541591
13682,TalekWest,HEL,High,NCG,1/2/2014 18:00,0,-0.781889725,-0.156811002
13683,TalekWest,ROOS,Low,NCG,1/2/2014 18:00,0,-0.761831492,1.491400049
13684,TalekWest,TILT,Low,NCG,1/2/2014 19:00,0,0.393637429,0.56773788
13685,TalekWest,JUNO,High,NCG,1/2/2014 19:00,0,1.633968417,0.805170844
13686,TalekWest,HEL,High,NCG,1/2/2014 19:00,0,0.183981068,-0.156811002
13687,TalekWest,ROOS,Low,NCG,1/2/2014 19:00,0,0.090632246,1.491400049
13688,TalekWest,TILT,Low,NCG,1/2/2014 20:00,0,0.36573367,1.10239363
13689,TalekWest,HEL,High,NCG,1/2/2014 20:00,0,0.404383507,0.781745587
13690,TalekWest,ROOS,Low,NCG,1/2/2014 20:00,0,1.378698192,-0.106284444
13691,TalekWest,ROOS,Low,NCG,1/2/2014 21:00,0,1.846651839,-1.165762552
13692,TalekWest,BAEZ,Low,NCG,1/2/2014 22:00,0,-0.342399987,-0.51522963
13693,TalekWest,HEL,High,NCG,1/2/2014 22:00,0,-0.738729576,-1.165762552
13694,TalekWest,HEL,High,NCG,1/2/2014 23:00,0,-0.69493426,-1.165762552
13695,TalekWest,TILT,Low,NCG,1/3/2014 00:00,0,-0.197485927,1.117338577
13696,TalekWest,JUNO,High,NCG,1/3/2014 00:00,0,-0.70371263,-1.165762552
13697,TalekWest,HEL,High,NCG,1/3/2014 00:00,0,2.92419766,-1.165762552
13698,TalekWest,TILT,Low,NCG,1/3/2014 01:00,0,-0.767821048,1.01889352
13699,TalekWest,JUNO,High,NCG,1/3/2014 01:00,0,-0.743324351,-1.165762552
13700,TalekWest,HEL,High,NCG,1/3/2014 02:00,0,-0.755677878,1.117338577
13701,TalekWest,TILT,Low,NCG,1/3/2014 02:00,0,-0.78151843,1.01889352
13702,TalekWest,HEL,High,NCG,1/3/2014 03:00,0,0.945790288,1.117338577
13703,TalekWest,TILT,Low,NCG,1/3/2014 03:00,0,-0.742522953,1.01889352
13704,TalekWest,TILT,Low,NCG,1/3/2014 04:00,0,-0.782504122,1.653015749
13705,TalekWest,TILT,Low,NCG,1/3/2014 05:00,0,0.030929304,1.653015749
13706,TalekWest,HEL,High,NCG,1/3/2014 05:00,0,1.206361022,-0.759765429
13707,TalekWest,BAEZ,Low,NCG,1/3/2014 05:00,0,0.708389412,-1.224438355
13708,TalekWest,TILT,Low,NCG,1/3/2014 06:00,0,-0.592081258,-1.203123582
13709,TalekWest,BAEZ,Low,NCG,1/3/2014 06:00,0,-0.306360903,-1.07160305
13710,TalekWest,TILT,Low,NCG,1/3/2014 07:00,0,-0.667981861,-1.203123582
13711,TalekWest,HEL,High,NCG,1/3/2014 07:00,0,-0.781196713,-1.140535391
13712,TalekWest,BAEZ,Low,NCG,1/3/2014 07:00,0,-0.29087363,-1.062963039
13713,TalekWest,HEL,High,NCG,1/3/2014 08:00,0,-0.217132751,-1.140535391
13714,TalekWest,TILT,Low,NCG,1/3/2014 09:00,0,-0.782049814,0.84130874
13715,TalekWest,HEL,High,NCG,1/3/2014 09:00,0,0.374443726,0.869005357
13716,TalekWest,ROOS,Low,NCG,1/3/2014 09:00,0,-0.780849843,-0.382435963
13717,TalekWest,TILT,Low,NCG,1/3/2014 17:00,0,-0.779513638,0.84130874
13718,TalekWest,ROOS,Low,NCG,1/3/2014 17:00,0,-0.779550591,-0.382435963
13719,TalekWest,HEL,High,NCG,1/3/2014 17:00,0,-0.781747171,-1.224438355
13720,TalekWest,TILT,Low,NCG,1/3/2014 18:00,0,-0.383151252,0.84130874
13721,TalekWest,ROOS,Low,NCG,1/3/2014 18:00,0,-0.774928483,-0.382435963
13722,TalekWest,HEL,High,NCG,1/3/2014 18:00,0,-0.239251354,-1.224438355
13723,TalekWest,TILT,Low,NCG,1/3/2014 19:00,0,0.962233968,-0.93635997
13724,TalekWest,ROOS,Low,NCG,1/3/2014 19:00,0,-0.666298448,-0.382435963
13725,TalekWest,ROOS,Low,NCG,1/3/2014 20:00,0,1.317769223,1.55718172
13726,TalekWest,JUNO,High,NCG,1/4/2014 01:00,0,2.139802785,-1.152401423
13727,TalekWest,JUNO,High,NCG,1/4/2014 02:00,0,-0.61489286,-1.18737062
13728,TalekWest,HEL,High,NCG,1/4/2014 03:00,0,0.412278066,0.609685227
13729,TalekWest,JUNO,High,NCG,1/4/2014 04:00,0,1.193849502,-1.203123582
13730,TalekWest,HEL,High,NCG,1/4/2014 05:00,0,2.604156677,-1.227241784
13731,TalekWest,HEL,High,NCG,1/4/2014 06:00,0,2.564975946,-0.086141314
13732,TalekWest,TILT,Low,NCG,1/4/2014 06:00,0,0.421810889,-0.086141314
13733,TalekWest,JUNO,High,NCG,1/4/2014 07:00,0,-0.744732272,-0.113313678
13734,TalekWest,TILT,Low,NCG,1/4/2014 07:00,0,-0.782988701,-1.225238888
13735,TalekWest,HEL,High,NCG,1/4/2014 07:00,0,0.598831504,1.394973695
13736,TalekWest,JUNO,High,NCG,1/4/2014 08:00,0,-0.781921698,1.573681884
13737,TalekWest,TILT,Low,NCG,1/4/2014 08:00,0,-0.767730921,-1.225238888
13738,TalekWest,HEL,High,NCG,1/4/2014 08:00,0,2.189837456,-0.072085782
13739,TalekWest,HEL,High,NCG,1/4/2014 09:00,0,-0.020833145,-1.149610103
13740,TalekWest,JUNO,High,NCG,1/4/2014 09:00,0,-0.765967445,1.573681884
13741,TalekWest,TILT,Low,NCG,1/4/2014 09:00,0,-0.772621437,-1.225238888
13742,TalekWest,TILT,Low,NCG,1/4/2014 17:00,0,-0.777275731,-1.225238888
13743,TalekWest,BAEZ,Low,NCG,1/4/2014 18:00,0,0.165374345,-1.15019366
13744,TalekWest,TILT,Low,NCG,1/4/2014 18:00,0,0.635440552,-1.225238888
13745,TalekWest,HEL,High,NCG,1/4/2014 19:00,0,2.97366215,0.397767854
13746,TalekWest,TILT,Low,NCG,1/4/2014 19:00,0,3.384744754,0.797608166
13747,TalekWest,BAEZ,Low,NCG,1/4/2014 19:00,0,-0.381090957,-1.227146925
13748,TalekWest,HEL,High,NCG,1/4/2014 20:00,0,1.655780824,1.598944956
13749,TalekWest,BAEZ,Low,NCG,1/4/2014 21:00,0,-0.759204585,1.560127909
13750,TalekWest,HEL,High,NCG,1/4/2014 21:00,0,0.29633123,0.113676591
13751,TalekWest,ROOS,Low,NCG,1/4/2014 21:00,0,1.093209382,-1.227326207
13752,TalekWest,HEL,High,NCG,1/4/2014 22:00,0,0.320882205,-1.224867878
13753,TalekWest,ROOS,Low,NCG,1/4/2014 22:00,0,-0.307694873,1.560127909
13754,TalekWest,BAEZ,Low,NCG,1/4/2014 22:00,0,-0.616653496,-1.019932324
13755,TalekWest,BAEZ,Low,NCG,1/4/2014 23:00,0,-0.777566915,1.095202005
13756,TalekWest,JUNO,High,NCG,1/4/2014 23:00,0,-0.303618578,-1.165762552
13757,TalekWest,ROOS,Low,NCG,1/4/2014 23:00,0,-0.71102075,-0.753057625
13758,TalekWest,BAEZ,Low,NCG,1/5/2014 00:00,0,0.653760587,1.095202005
13759,TalekWest,JUNO,High,NCG,1/5/2014 00:00,0,0.229005442,0.788558883
13760,TalekWest,TILT,Low,NCG,1/5/2014 06:00,0,0.196302109,-1.207455918
13761,TalekWest,JUNO,High,NCG,1/5/2014 06:00,0,0.706009953,-0.608706201
13762,TalekWest,JUNO,High,NCG,1/5/2014 07:00,0,0.628402928,-0.086141314
13763,TalekWest,TILT,Low,NCG,1/5/2014 08:00,0,-0.772378558,0.71373169
13764,TalekWest,MGTA,High,NCG,1/5/2014 08:00,0,-0.753147509,0.169833269
13765,TalekWest,JUNO,High,NCG,1/5/2014 08:00,0,-0.778708657,1.551494909
13766,TalekWest,HEL,High,NCG,1/5/2014 08:00,0,0.072987365,-0.361257641
13767,TalekWest,TILT,Low,NCG,1/5/2014 09:00,0,-0.773677903,0.71373169
13768,TalekWest,MGTA,High,NCG,1/5/2014 09:00,0,-0.354416171,0.169833269
13769,TalekWest,JUNO,High,NCG,1/5/2014 09:00,0,-0.731048927,1.551494909
13770,TalekWest,HEL,High,NCG,1/5/2014 09:00,0,1.102453159,-0.95390718
13771,TalekWest,MGTA,High,NCG,1/5/2014 17:00,0,-0.775341709,0.459218058
13772,TalekWest,BAEZ,Low,NCG,1/5/2014 17:00,0,-0.669775007,0.459218058
13773,TalekWest,JUNO,High,NCG,1/5/2014 17:00,0,-0.783023013,1.551494909
13774,TalekWest,HEL,High,NCG,1/5/2014 17:00,0,-0.781851491,1.049184289
13775,TalekWest,MGTA,High,NCG,1/5/2014 18:00,0,-0.452286176,0.459218058
13776,TalekWest,BAEZ,Low,NCG,1/5/2014 18:00,0,-0.296447225,-0.767934014
13777,TalekWest,JUNO,High,NCG,1/5/2014 18:00,0,-0.671498276,1.551494909
13778,TalekWest,HEL,High,NCG,1/5/2014 18:00,0,-0.502881364,1.049184289
13779,TalekWest,BAEZ,Low,NCG,1/5/2014 19:00,0,0.200982642,-0.451200092
13780,TalekWest,MGTA,High,NCG,1/5/2014 19:00,0,2.091946259,-0.451200092
13781,TalekWest,JUNO,High,NCG,1/5/2014 19:00,0,0.29795829,-0.225920954
13782,TalekWest,HEL,High,NCG,1/5/2014 19:00,0,0.874208994,0.897527933
13783,TalekWest,JUNO,High,NCG,1/5/2014 20:00,0,0.3242284,-0.511386905
13784,TalekWest,JUNO,High,NCG,1/5/2014 21:00,0,0.804087342,1.281118891
13785,TalekWest,JUNO,High,NCG,1/5/2014 22:00,0,0.999210955,-0.994154941
13786,TalekWest,HEL,High,NCG,1/6/2014 02:00,0,0.782274923,1.102948781
13787,TalekWest,JUNO,High,NCG,1/6/2014 03:00,0,0.407401429,-0.94803101
13788,TalekWest,HEL,High,NCG,1/6/2014 03:00,0,0.711686084,-0.969204469
13789,TalekWest,JUNO,High,NCG,1/6/2014 04:00,0,1.293486525,-0.942677793
13790,TalekWest,JUNO,High,NCG,1/6/2014 05:00,0,1.574952333,-1.146213919
13791,TalekWest,JUNO,High,NCG,1/6/2014 06:00,0,-0.782589304,-1.205468992
13792,TalekWest,HEL,High,NCG,1/6/2014 07:00,0,0.029561848,-0.964359634
13793,TalekWest,JUNO,High,NCG,1/6/2014 07:00,0,-0.101159829,-1.205468992
13794,TalekWest,TILT,Low,NCG,1/6/2014 08:00,0,0.314808096,0.113676591
13795,TalekWest,JUNO,High,NCG,1/6/2014 08:00,0,-0.783486645,-1.227326207
13796,TalekWest,TILT,Low,NCG,1/6/2014 09:00,0,-0.778423799,0.71373169
13797,TalekWest,JUNO,High,NCG,1/6/2014 09:00,0,-0.773236744,-1.227326207
13798,TalekWest,HEL,High,NCG,1/6/2014 17:00,0,-0.749423798,-0.306347589
13799,TalekWest,TILT,Low,NCG,1/6/2014 17:00,0,-0.776791346,0.71373169
13800,TalekWest,HEL,High,NCG,1/6/2014 18:00,0,-0.484425715,-0.306347589
13801,TalekWest,TILT,Low,NCG,1/6/2014 18:00,0,-0.076668009,0.71373169
13802,TalekWest,JUNO,High,NCG,1/6/2014 18:00,0,-0.781028111,-0.511386905
13803,TalekWest,HEL,High,NCG,1/6/2014 19:00,0,1.54805818,-1.097243698
13804,TalekWest,TILT,Low,NCG,1/6/2014 19:00,0,2.666841629,-0.964331588
13805,TalekWest,JUNO,High,NCG,1/6/2014 19:00,0,1.629962596,-0.511386905
13806,TalekWest,JUNO,High,NCG,1/6/2014 20:00,0,0.896914493,-0.799309013
13807,TalekWest,JUNO,High,NCG,1/6/2014 21:00,0,0.234246762,0.120921044
13808,TalekWest,HEL,High,NCG,1/6/2014 22:00,0,-0.330642972,-1.152401423
13809,TalekWest,TILT,Low,NCG,1/24/2014 05:00,0,-0.21101598,-0.378559474
13810,TalekWest,TILT,Low,NCG,1/24/2014 06:00,0,-0.762273843,-1.222108226
13811,TalekWest,HEL,High,NCG,1/24/2014 07:00,0,-0.576502065,1.660620974
13812,TalekWest,TILT,Low,NCG,1/24/2014 07:00,0,-0.72331054,-1.222108226
13813,TalekWest,HEL,High,NCG,1/24/2014 08:00,0,-0.605788018,1.579456607
13814,TalekWest,TILT,Low,NCG,1/24/2014 08:00,0,-0.780745502,-1.222108226
13815,TalekWest,BAEZ,Low,NCG,1/24/2014 08:00,0,-0.778602566,-0.687374117
13816,TalekWest,HEL,High,NCG,1/24/2014 09:00,0,-0.781614229,1.660620974
13817,TalekWest,TILT,Low,NCG,1/24/2014 09:00,0,-0.771169818,-1.222108226
13818,TalekWest,BAEZ,Low,NCG,1/24/2014 09:00,0,-0.782367351,-0.687374117
13819,TalekWest,HEL,High,NCG,1/24/2014 17:00,0,-0.778797207,1.541329117
13820,TalekWest,TILT,Low,NCG,1/24/2014 17:00,0,-0.779279563,-1.222108226
13821,TalekWest,BAEZ,Low,NCG,1/24/2014 17:00,0,-0.779513626,-0.687374117
13822,TalekWest,HEL,High,NCG,1/24/2014 18:00,0,-0.063691911,1.541329117
13823,TalekWest,TILT,Low,NCG,1/24/2014 18:00,0,-0.280090307,-1.222108226
13824,TalekWest,BAEZ,Low,NCG,1/24/2014 18:00,0,0.046534959,-0.687374117
13825,TalekWest,HEL,High,NCG,1/24/2014 19:00,0,1.747531305,1.660620974
13826,TalekWest,TILT,Low,NCG,1/24/2014 19:00,0,2.184015935,0.84145607
13827,TalekWest,BAEZ,Low,NCG,1/24/2014 19:00,0,0.961901892,1.407564041
13828,TalekWest,HEL,High,NCG,1/24/2014 20:00,0,2.279916892,1.079241006
13829,TalekWest,BAEZ,Low,NCG,1/24/2014 20:00,0,0.655163555,-0.04737699
13830,TalekWest,HEL,High,NCG,1/25/2014 00:00,0,0.513873181,-1.227324856
13831,TalekWest,HEL,High,NCG,1/25/2014 01:00,0,0.299195183,0.366411002
13832,TalekWest,TILT,Low,NCG,1/25/2014 06:00,0,1.580792434,-0.580694061
13833,TalekWest,TILT,Low,NCG,1/25/2014 07:00,0,-0.157846695,-0.378559474
13834,TalekWest,HEL,High,NCG,1/25/2014 08:00,0,-0.78149777,1.304254498
13835,TalekWest,TILT,Low,NCG,1/25/2014 08:00,0,-0.586501758,-1.225097409
13836,TalekWest,HEL,High,NCG,1/25/2014 09:00,0,-0.77527307,1.304254498
13837,TalekWest,TILT,Low,NCG,1/25/2014 09:00,0,-0.781594576,-0.809579492
13838,TalekWest,HEL,High,NCG,1/25/2014 17:00,0,-0.777535356,1.304254498
13839,TalekWest,TILT,Low,NCG,1/25/2014 17:00,0,-0.783105608,-0.809579492
13840,TalekWest,JUNO,High,NCG,1/25/2014 17:00,0,-0.485736798,-0.652971199
13841,TalekWest,HEL,High,NCG,1/25/2014 18:00,0,-0.470270627,1.304254498
13842,TalekWest,TILT,Low,NCG,1/25/2014 18:00,0,-0.434088297,-0.809579492
13843,TalekWest,JUNO,High,NCG,1/25/2014 18:00,0,-0.74135513,1.569892999
13844,TalekWest,HEL,High,NCG,1/25/2014 19:00,0,2.433737708,-1.214042212
13845,TalekWest,TILT,Low,NCG,1/25/2014 19:00,0,2.388906361,0.84145607
13846,TalekWest,JUNO,High,NCG,1/25/2014 19:00,0,1.629010348,1.080467031
13847,TalekWest,HEL,High,NCG,1/25/2014 21:00,0,-0.243867719,1.230554373
13848,TalekWest,HEL,High,NCG,1/26/2014 00:00,0,1.363154507,-0.580694061
13849,TalekWest,HEL,High,NCG,1/26/2014 02:00,0,0.2397334,-0.178248859
13850,TalekWest,HEL,High,NCG,1/26/2014 05:00,0,-0.454738788,1.156947285
13851,TalekWest,TILT,Low,NCG,1/26/2014 07:00,0,-0.315870464,0.605638644
13852,TalekWest,HEL,High,NCG,1/26/2014 07:00,0,2.119909621,0.84145607
13853,TalekWest,TILT,Low,NCG,1/26/2014 08:00,0,-0.773648943,1.541329117
13854,TalekWest,TILT,Low,NCG,1/26/2014 09:00,0,-0.781769039,1.541329117
13855,TalekWest,TILT,Low,NCG,1/26/2014 17:00,0,-0.782824174,1.541329117
13856,TalekWest,HEL,High,NCG,1/26/2014 17:00,0,-0.783285435,0.294813395
13857,TalekWest,TILT,Low,NCG,1/26/2014 18:00,0,0.067723196,1.541329117
13858,TalekWest,HEL,High,NCG,1/26/2014 18:00,0,-0.779088193,0.294813395
13859,TalekWest,HEL,High,NCG,1/26/2014 19:00,0,1.006878209,0.294813395
13860,TalekWest,HEL,High,NCG,1/26/2014 20:00,0,0.941778207,-1.02125277
13861,TalekWest,HEL,High,NCG,1/26/2014 21:00,0,0.053646827,0.463469596
13862,TalekWest,HEL,High,NCG,1/27/2014 01:00,0,0.253359438,-0.773071199
13863,TalekWest,HEL,High,NCG,1/27/2014 02:00,0,-0.699164047,1.526082598
13864,TalekWest,TILT,Low,NCG,1/27/2014 02:00,0,3.003340705,-1.084736483
13865,TalekWest,HEL,High,NCG,1/27/2014 03:00,0,1.06750039,-0.198244531
13866,TalekWest,MGTA,High,NCG,1/27/2014 04:00,0,2.62728711,-0.004940649
13867,TalekWest,MGTA,High,NCG,1/27/2014 05:00,0,0.431376257,-0.058339548
13868,TalekWest,TILT,Low,NCG,1/27/2014 07:00,0,-0.237356119,1.660620974
13869,TalekWest,JUNO,High,NCG,1/27/2014 07:00,0,1.968837471,-0.815787329
13870,TalekWest,MGTA,High,NCG,1/27/2014 08:00,0,-0.781516122,1.541329117
13871,TalekWest,TILT,Low,NCG,1/27/2014 08:00,0,-0.768852417,0.655627501
13872,TalekWest,JUNO,High,NCG,1/27/2014 08:00,0,-0.726674651,-0.369535927
13873,TalekWest,HEL,High,NCG,1/27/2014 09:00,0,-0.331514928,0.545232898
13874,TalekWest,MGTA,High,NCG,1/27/2014 09:00,0,-0.778500397,1.541329117
13875,TalekWest,TILT,Low,NCG,1/27/2014 09:00,0,-0.78202836,0.655627501
13876,TalekWest,JUNO,High,NCG,1/27/2014 09:00,0,-0.676378611,-0.369535927
13877,TalekWest,HEL,High,NCG,1/27/2014 17:00,0,-0.398344598,0.781153106
13878,TalekWest,MGTA,High,NCG,1/27/2014 17:00,0,-0.782977476,1.541329117
13879,TalekWest,TILT,Low,NCG,1/27/2014 17:00,0,-0.782686832,0.655627501
13880,TalekWest,JUNO,High,NCG,1/27/2014 17:00,0,0.005773695,-0.369535927
13881,TalekWest,HEL,High,NCG,1/27/2014 18:00,0,0.199089203,0.310936626
13882,TalekWest,MGTA,High,NCG,1/27/2014 18:00,0,1.336869675,1.541329117
13883,TalekWest,TILT,Low,NCG,1/27/2014 18:00,0,0.488860332,0.655627501
13884,TalekWest,MGTA,High,NCG,1/27/2014 19:00,1,2.712839577,0.749909277
13885,TalekWest,JUNO,High,NCG,1/27/2014 19:00,0,0.27862544,-0.619866463
13886,TalekWest,HEL,High,NCG,1/27/2014 22:00,0,1.061446974,0.758093076
13887,TalekWest,HEL,High,NCG,1/28/2014 03:00,0,0.779278387,1.504690093
13888,TalekWest,HEL,High,NCG,1/28/2014 04:00,0,0.918803535,-1.057020856
13889,TalekWest,HEL,High,NCG,1/28/2014 05:00,0,-0.624854117,-1.225097409
13890,TalekWest,TILT,Low,NCG,1/28/2014 06:00,0,0.718583193,1.549211177
13891,TalekWest,HEL,High,NCG,1/28/2014 06:00,0,-0.439238632,-1.225097409
13892,TalekWest,TILT,Low,NCG,1/28/2014 07:00,0,-0.782569296,-1.121142893
13893,TalekWest,HEL,High,NCG,1/28/2014 07:00,0,-0.765850534,-1.027795103
13894,TalekWest,MGTA,High,NCG,1/28/2014 08:00,0,-0.779704142,0.310936626
13895,TalekWest,TILT,Low,NCG,1/28/2014 08:00,0,-0.778262603,-1.121142893
13896,TalekWest,HEL,High,NCG,1/28/2014 08:00,0,-0.781085466,-1.027795103
13897,TalekWest,MGTA,High,NCG,1/28/2014 09:00,0,-0.781900177,0.310936626
13898,TalekWest,TILT,Low,NCG,1/28/2014 09:00,0,-0.763906191,-1.121142893
13899,TalekWest,HEL,High,NCG,1/28/2014 09:00,0,-0.75309335,-1.027795103
13900,TalekWest,TILT,Low,NCG,1/28/2014 17:00,0,-0.77320447,-1.121142893
13901,TalekWest,HEL,High,NCG,1/28/2014 17:00,0,-0.783185397,-1.027795103
13902,TalekWest,TILT,Low,NCG,1/28/2014 18:00,0,-0.164097888,-1.121142893
13903,TalekWest,HEL,High,NCG,1/28/2014 18:00,0,-0.520197757,-1.027795103
