"clan","year","session","num.aggs","num.ids","duration","migration","agg.rate"
"talek",1998,"t14876",12,7,30,"no.migration",0.0571428571428571
"talek",1998,"t14899.1",0,4,5,"no.migration",0
"talek",1998,"t14909.3",0,1,5,"no.migration",0
"talek",1998,"t14910",3,8,30,"no.migration",0.0125
"talek",1998,"t14931",3,7,33,"no.migration",0.012987012987013
"talek",1998,"t14944",0,6,7,"no.migration",0
"talek",1998,"t14945",25,8,16,"no.migration",0.1953125
"talek",1998,"t14964.1",0,2,5,"migration",0
"talek",1998,"t14985",3,6,19,"migration",0.0263157894736842
"talek",1998,"t15007.1",0,5,18,"migration",0
"talek",1998,"t15023.1",2,15,27,"migration",0.00493827160493827
"talek",1998,"t15055",0,6,5,"migration",0
"talek",1998,"t15060",0,3,13,"migration",0
"talek",1998,"t15060.5",1,4,5,"migration",0.05
"talek",1998,"t15074.2",0,16,29,"migration",0
"talek",1998,"t15089.3",0,3,5,"migration",0
"talek",1998,"t15094.1",0,1,5,"migration",0
"talek",1998,"t15106",0,5,17,"migration",0
"talek",1998,"t15106.1",0,1,7,"migration",0
"talek",1998,"t15130",1,11,25,"migration",0.00363636363636364
"talek",1998,"t15177",10,18,34,"migration",0.0163398692810458
"talek",1998,"t15178",2,9,20,"migration",0.0111111111111111
"talek",1998,"t15182",4,23,5,"migration",0.0347826086956522
"talek",1998,"t15204.1",0,8,20,"migration",0
"talek",1998,"t15221",0,2,6,"migration",0
"talek",1998,"t15233.1",5,11,27,"migration",0.0168350168350168
"talek",1998,"t15238",2,8,43,"migration",0.00581395348837209
"talek",1998,"t15239.4",0,3,5,"migration",0
"talek",1998,"t15241",1,4,18,"migration",0.0138888888888889
"talek",1998,"t15241.1",0,10,36,"migration",0
"talek",1998,"t15245.1",16,7,54,"migration",0.0423280423280423
"talek",1998,"t15270",21,15,5,"migration",0.28
"talek",1998,"t15278",11,8,37,"migration",0.0371621621621622
"talek",1998,"t15279",12,10,31,"migration",0.0387096774193548
"talek",1998,"t15279.1",5,9,10,"migration",0.0555555555555556
"talek",1998,"t15280",0,9,10,"migration",0
"talek",1998,"t15280.3",0,5,5,"migration",0
"talek",1998,"t15280.4",0,3,26,"migration",0
"talek",1998,"t15283",4,14,5,"migration",0.0571428571428571
"talek",1998,"t15283.2",37,10,5,"migration",0.74
"talek",1998,"t15309.2",1,3,22,"migration",0.0151515151515152
"talek",1998,"t15320",0,8,15,"migration",0
"talek",1998,"t15325.2",0,5,6,"migration",0
"talek",1998,"t15329.1",0,2,19,"migration",0
"talek",1998,"t15339",0,1,24,"migration",0
"talek",1998,"t15348.1",0,3,20,"migration",0
"talek",1998,"t15357",2,16,5,"migration",0.025
"talek",1998,"t15373.1",0,1,23,"migration",0
"talek",1998,"t15375",0,2,21,"migration",0
"talek",1998,"t15387.4",0,1,7,"migration",0
"talek",1998,"t15393",0,8,14,"migration",0
"talek",1998,"t15394.2",1,4,8,"migration",0.03125
"talek",1998,"t15413",21,6,54,"migration",0.0648148148148148
"talek",1998,"t15442",6,11,5,"migration",0.109090909090909
"talek",1998,"t15444.2",0,1,6,"migration",0
"talek",1998,"t15450",22,16,5,"migration",0.275
"talek",1998,"t15465",0,11,53,"migration",0
"talek",1998,"t15468.1",5,21,5,"migration",0.0476190476190476
"talek",1998,"t15486",2,6,6,"migration",0.0555555555555556
"talek",1998,"t15508",0,3,19,"no.migration",0
"talek",1998,"t15630",5,4,44,"no.migration",0.0284090909090909
"talek",1998,"t15632",0,2,5,"no.migration",0
"talek",1998,"t15637",10,10,26,"no.migration",0.0384615384615385
"talek",1998,"t15655",0,5,5,"no.migration",0
"talek",1998,"t15656",2,12,44,"no.migration",0.00378787878787879
"talek",1998,"t15668",1,14,5,"no.migration",0.0142857142857143
"talek",1998,"t15696",2,8,15,"no.migration",0.0166666666666667
"talek",1998,"t15703",1,5,28,"no.migration",0.00714285714285714
"talek",1998,"t15720",0,2,5,"no.migration",0
"talek",1998,"t15739",1,4,29,"no.migration",0.00862068965517241
"talek",1998,"t15752",5,4,15,"no.migration",0.0833333333333333
"talek",1998,"t15756",6,11,29,"no.migration",0.0188087774294671
"talek",1998,"t15759",0,7,5,"no.migration",0
"talek",1998,"t15766",1,16,51,"no.migration",0.00122549019607843
"talek",1998,"t15790",0,2,5,"no.migration",0
"talek",1998,"t15839",0,2,6,"no.migration",0
"talek",1998,"t15841",0,1,5,"no.migration",0
"talek",1998,"t15871",0,2,5,"no.migration",0
"talek",1998,"t15881",0,2,8,"no.migration",0
"talek",1998,"t15961",0,1,5,"no.migration",0
"talek",1998,"t15967",2,10,29,"no.migration",0.00689655172413793
"talek",1998,"t15969",0,3,20,"no.migration",0
"talek",1998,"t16059",0,2,5,"no.migration",0
"talek",1998,"t16138",0,1,5,"no.migration",0
"talek",1998,"t16205",0,2,6,"no.migration",0
"talek",1998,"t16262",2,4,10,"no.migration",0.05
"talek",1998,"t16309",1,10,57,"no.migration",0.00175438596491228
"talek",1998,"t16362",0,16,5,"no.migration",0
"talek",1998,"t16382",0,15,5,"no.migration",0
"talek",1998,"t16388",23,20,5,"no.migration",0.23
"talek",1998,"t16391",0,12,45,"no.migration",0
"talek",1998,"t16453",0,1,5,"no.migration",0
"talek",1998,"t16465",19,11,59,"no.migration",0.0292758089368259
"talek",1998,"t16466",0,2,5,"no.migration",0
"talek",1998,"t16492",4,3,12,"no.migration",0.111111111111111
"talek",1998,"t16498",1,4,10,"no.migration",0.025
"talek",1998,"t16507",0,5,5,"no.migration",0
"talek",1998,"t16522",0,3,5,"no.migration",0
"talek",1998,"t16573",0,3,5,"no.migration",0
"talek",1999,"t16676",6,10,5,"no.migration",0.12
"talek",1999,"t16761",0,3,5,"no.migration",0
"talek",1999,"t16815",0,9,12,"no.migration",0
"talek",1999,"t16841",0,1,5,"no.migration",0
"talek",1999,"t16999",0,4,5,"no.migration",0
"talek",1999,"t17049",0,1,5,"no.migration",0
"talek",1999,"t17128",3,8,5,"no.migration",0.075
"talek",1999,"t17202",0,2,5,"no.migration",0
"talek",1999,"t17215.1",0,4,5,"no.migration",0
"talek",1999,"t17222",0,2,5,"no.migration",0
"talek",1999,"t17294",9,9,31,"no.migration",0.032258064516129
"talek",1999,"t17341",6,20,15,"no.migration",0.02
"talek",1999,"t17355",0,1,5,"no.migration",0
"talek",1999,"t17400",9,8,14,"no.migration",0.0803571428571429
"talek",1999,"t17418",0,11,12,"no.migration",0
"talek",1999,"t17419",0,2,5,"no.migration",0
"talek",1999,"t17444",9,8,32,"no.migration",0.03515625
"talek",1999,"t17492",65,32,5,"no.migration",0.40625
"talek",1999,"t17493",0,2,5,"no.migration",0
"talek",1999,"t17587",34,15,49,"no.migration",0.0462585034013605
"talek",1999,"t17617",4,10,40,"no.migration",0.01
"talek",1999,"t17618",1,4,5,"no.migration",0.05
"talek",1999,"t17620",0,3,5,"no.migration",0
"talek",1999,"t17648",0,12,41,"no.migration",0
"talek",1999,"t17679",0,12,31,"no.migration",0
"talek",1999,"t17714",7,3,7,"no.migration",0.333333333333333
"talek",1999,"t17830",6,6,17,"no.migration",0.0588235294117647
"talek",1999,"t17831",0,2,7,"no.migration",0
"talek",1999,"t17998",0,5,5,"no.migration",0
"talek",1999,"t18010",1,15,32,"no.migration",0.00208333333333333
"talek",1999,"t18045",1,5,31,"no.migration",0.00645161290322581
"talek",1999,"t18067",0,6,23,"no.migration",0
"talek",1999,"t18164",5,13,30,"no.migration",0.0128205128205128
"talek",1999,"t18192",0,4,5,"no.migration",0
"talek",1999,"t18271",1,3,6,"no.migration",0.0555555555555556
"talek",1999,"t18344",2,8,25,"no.migration",0.01
"talek",1999,"t18412",0,4,24,"no.migration",0
"talek",1999,"t18423",2,19,39,"no.migration",0.00269905533063428
"talek",1999,"t18452",0,1,5,"no.migration",0
"talek",1999,"t18477",0,3,10,"no.migration",0
"talek",1999,"t18493",0,2,8,"migration",0
"talek",1999,"t18494",0,6,5,"migration",0
"talek",1999,"t18518",2,3,18,"migration",0.037037037037037
"talek",1999,"t18574",0,2,14,"migration",0
"talek",1999,"t18604",0,2,5,"migration",0
"talek",1999,"t18679",0,1,5,"migration",0
"talek",1999,"t18720",0,1,12,"migration",0
"talek",1999,"t18735",0,4,5,"migration",0
"talek",1999,"t18736",0,2,5,"migration",0
"talek",1999,"t18738",2,12,47,"migration",0.00354609929078014
"talek",1999,"t18739",0,3,17,"migration",0
"talek",1999,"t18767",2,6,17,"migration",0.0196078431372549
"talek",1999,"t18866",20,15,58,"migration",0.0229885057471264
"talek",1999,"t18898",0,1,5,"migration",0
"talek",1999,"t18908",21,19,38,"migration",0.0290858725761773
"talek",1999,"t18997",0,1,7,"migration",0
"talek",1999,"t19003",0,12,5,"migration",0
"talek",1999,"t19040",0,12,18,"migration",0
"talek",1999,"t19048",1,13,10,"migration",0.00769230769230769
"talek",1999,"t19102",0,1,5,"migration",0
"talek",1999,"t19165",0,3,5,"migration",0
"talek",1999,"t19178",8,4,35,"migration",0.0571428571428571
"talek",1999,"t19185",0,7,21,"migration",0
"talek",1999,"t19200",17,8,42,"migration",0.0505952380952381
"talek",1999,"t19219",0,1,13,"migration",0
"talek",1999,"t19243",4,3,44,"migration",0.0303030303030303
"talek",1999,"t19251",0,11,33,"migration",0
"talek",1999,"t19259",14,10,51,"migration",0.0274509803921569
"talek",1999,"t19263",0,1,5,"migration",0
"talek",1999,"t19264",3,5,37,"migration",0.0162162162162162
"talek",1999,"t19278",0,3,8,"migration",0
"talek",1999,"t19329",0,4,15,"migration",0
"talek",1999,"t19357",6,16,5,"migration",0.075
"talek",1999,"t19366",6,10,5,"migration",0.12
"talek",1999,"t19382",0,2,5,"migration",0
"talek",1999,"t19409",0,5,10,"migration",0
"talek",1999,"t19427",5,17,32,"migration",0.00919117647058824
"talek",1999,"t19435",6,21,5,"migration",0.0571428571428571
"talek",1999,"t19452",5,14,5,"migration",0.0714285714285714
"talek",1999,"t19453",0,2,5,"migration",0
"talek",1999,"t19458",0,1,5,"migration",0
"talek",1999,"t19483",0,2,5,"migration",0
"talek",1999,"t19488",1,3,19,"migration",0.0175438596491228
"talek",1999,"t19494",0,1,5,"migration",0
"talek",1999,"t19496",1,3,5,"migration",0.0666666666666667
"talek",1999,"t19498",0,8,11,"migration",0
"talek",1999,"t19499",1,5,14,"migration",0.0142857142857143
"talek",1999,"t19539",17,19,54,"migration",0.0165692007797271
"talek",1999,"t19570",18,15,5,"migration",0.24
"talek",1999,"t19572",3,13,5,"migration",0.0461538461538462
"talek",1999,"t19586",3,4,25,"migration",0.03
"talek",1999,"t19590",0,7,9,"migration",0
"talek",1999,"t19653",1,5,5,"migration",0.04
"talek",1999,"t19696",2,5,20,"migration",0.02
"talek",1999,"t19708",0,4,5,"migration",0
"talek",1999,"t19773",0,1,5,"migration",0
"talek",1999,"t19774",0,2,5,"migration",0
"talek",1999,"t19926",0,12,57,"migration",0
"talek",1999,"t19940",1,7,29,"migration",0.00492610837438424
"talek",1999,"t19945",0,1,5,"migration",0
"talek",1999,"t19947",8,22,40,"migration",0.00909090909090909
"talek",1999,"t19957",0,8,20,"migration",0
"talek",1999,"t19995",0,1,5,"migration",0
"talek",1999,"t20016",8,9,50,"migration",0.0177777777777778
"talek",1999,"t20029",13,11,5,"migration",0.236363636363636
"talek",1999,"t20034",9,16,41,"migration",0.013719512195122
"talek",1999,"t20036",4,11,29,"migration",0.0125391849529781
"talek",1999,"t20037",0,2,5,"migration",0
"talek",1999,"t20040",10,4,36,"migration",0.0694444444444444
"talek",1999,"t20070",0,2,5,"migration",0
"talek",1999,"t20077",0,1,5,"migration",0
"talek",1999,"t20110",0,1,5,"migration",0
"talek",1999,"t20165",0,4,5,"migration",0
"talek",1999,"t20177",15,13,36,"migration",0.032051282051282
"talek",1999,"t20181",0,1,5,"migration",0
"talek",1999,"t20207",0,2,5,"migration",0
"talek",1999,"t20209",1,4,10,"migration",0.025
"talek",1999,"t20210",4,10,40,"migration",0.01
"talek",1999,"t20224",0,10,20,"migration",0
"talek",1999,"t20283",0,3,5,"migration",0
"talek",1999,"t20353",2,8,50,"migration",0.005
"talek",1999,"t20369",0,2,24,"migration",0
"talek",1999,"t20469",0,3,5,"no.migration",0
"talek",1999,"t20471",12,14,5,"no.migration",0.171428571428571
"talek",1999,"t20476",0,8,26,"no.migration",0
"talek",1999,"t20560",0,2,14,"no.migration",0
"talek",1999,"t20721",0,6,33,"no.migration",0
"talek",1999,"t20722",1,2,53,"no.migration",0.00943396226415094
"talek",1999,"t20750",1,3,23,"no.migration",0.0144927536231884
"talek",1999,"t20751.4",0,2,5,"no.migration",0
"talek",1999,"t21041",15,20,55,"no.migration",0.0136363636363636
"talek",1999,"t21044",1,6,5,"no.migration",0.0333333333333333
"talek",1999,"t21061",0,4,27,"no.migration",0
"talek",1999,"t21070",0,5,13,"no.migration",0
"talek",1999,"t21086",0,3,5,"no.migration",0
"talek",1999,"t21101",1,8,20,"no.migration",0.00625
"talek",1999,"t21103",0,1,48,"no.migration",0
"talek",1999,"t21104",5,5,12,"no.migration",0.0833333333333333
"talek",1999,"t21136",41,22,5,"no.migration",0.372727272727273
"talek",1999,"t21140",0,1,6,"no.migration",0
"talek",1999,"t21157",0,2,5,"no.migration",0
"talek",1999,"t21185",0,8,32,"no.migration",0
"talek",1999,"t21231",0,5,41,"no.migration",0
"talek",1999,"t21232",0,5,8,"no.migration",0
"talek",1999,"t21311",20,15,5,"no.migration",0.266666666666667
"talek",1999,"t21345",0,5,8,"no.migration",0
"talek",1999,"t21348",0,2,5,"no.migration",0
"talek",1999,"t21356",0,6,7,"no.migration",0
"talek",1999,"t21371",14,12,33,"no.migration",0.0353535353535354
"talek",1999,"t21379",0,8,6,"no.migration",0
"talek",1999,"t21394",11,18,52,"no.migration",0.0117521367521368
"talek",1999,"t21394.1",0,1,5,"no.migration",0
"talek",1999,"t21402",0,7,12,"no.migration",0
"talek",1999,"t21418",3,11,15,"no.migration",0.0181818181818182
"talek",1999,"t21458",4,13,27,"no.migration",0.0113960113960114
"talek",1999,"t21525",0,1,5,"no.migration",0
"talek",2000,"t23647",0,7,13,"migration",0
"talek",2000,"t21536",0,1,5,"no.migration",0
"talek",2000,"t21625",0,2,13,"no.migration",0
"talek",2000,"t21689",0,2,30,"no.migration",0
"talek",2000,"t21782",0,4,9,"no.migration",0
"talek",2000,"t21801",0,4,52,"no.migration",0
"talek",2000,"t21832",2,11,56,"no.migration",0.00324675324675325
"talek",2000,"t21844",0,6,24,"no.migration",0
"talek",2000,"t21898",1,2,30,"no.migration",0.0166666666666667
"talek",2000,"t21958",2,4,17,"no.migration",0.0294117647058824
"talek",2000,"t22025",0,1,5,"no.migration",0
"talek",2000,"t22056",0,1,5,"no.migration",0
"talek",2000,"t22124",0,6,21,"no.migration",0
"talek",2000,"t22175",0,7,14,"no.migration",0
"talek",2000,"t22255",10,10,35,"no.migration",0.0285714285714286
"talek",2000,"t22264",0,1,5,"no.migration",0
"talek",2000,"t22270",1,2,7,"no.migration",0.0714285714285714
"talek",2000,"t22276",0,4,15,"no.migration",0
"talek",2000,"t22277",0,1,17,"no.migration",0
"talek",2000,"t22278",0,3,18,"no.migration",0
"talek",2000,"t22300",2,8,10,"no.migration",0.025
"talek",2000,"t22307",2,11,14,"no.migration",0.012987012987013
"talek",2000,"t22324",21,10,5,"no.migration",0.42
"talek",2000,"t22325",0,2,8,"no.migration",0
"talek",2000,"t22350",2,17,38,"no.migration",0.00309597523219814
"talek",2000,"t22367",8,22,5,"no.migration",0.0727272727272727
"talek",2000,"t22518",0,1,7,"no.migration",0
"talek",2000,"t22529",0,7,21,"no.migration",0
"talek",2000,"t22543",2,8,54,"no.migration",0.00462962962962963
"talek",2000,"t22668",0,3,22,"no.migration",0
"talek",2000,"t22768",6,2,28,"no.migration",0.107142857142857
"talek",2000,"t22797",1,6,5,"no.migration",0.0333333333333333
"talek",2000,"t22824",7,10,32,"no.migration",0.021875
"talek",2000,"t22895",0,1,5,"no.migration",0
"talek",2000,"t22953",11,15,5,"no.migration",0.146666666666667
"talek",2000,"t22972",0,7,21,"no.migration",0
"talek",2000,"t23031",0,1,5,"no.migration",0
"talek",2000,"t23126",0,5,20,"no.migration",0
"talek",2000,"t23212",0,12,47,"no.migration",0
"talek",2000,"t23232",7,14,5,"no.migration",0.1
"talek",2000,"t23247",1,2,5,"no.migration",0.1
"talek",2000,"t23249",28,19,5,"no.migration",0.294736842105263
"talek",2000,"t23271",2,3,11,"no.migration",0.0606060606060606
"talek",2000,"t23281",0,5,5,"migration",0
"talek",2000,"t23282",0,2,20,"migration",0
"talek",2000,"t23357",5,21,19,"migration",0.012531328320802
"talek",2000,"t23381",0,5,31,"migration",0
"talek",2000,"t23395",0,2,5,"migration",0
"talek",2000,"t23449",0,1,5,"migration",0
"talek",2000,"t23463",0,4,5,"migration",0
"talek",2000,"t23486",0,12,12,"migration",0
"talek",2000,"t23504",0,7,53,"migration",0
"talek",2000,"t23506",1,5,36,"migration",0.00555555555555556
"talek",2000,"t23534",3,4,15,"migration",0.05
"talek",2000,"t23611",0,2,14,"migration",0
"talek",2000,"t23613",0,4,28,"migration",0
"talek",2000,"t23627",0,3,5,"migration",0
"talek",2000,"t23632",3,5,8,"migration",0.075
"talek",2000,"t23663",5,5,56,"migration",0.0178571428571429
"talek",2000,"t23678",0,10,29,"migration",0
"talek",2000,"t23688",18,15,5,"migration",0.24
"talek",2000,"t23729",0,1,5,"migration",0
"talek",2000,"t23804",0,2,5,"migration",0
"talek",2000,"t23805",0,1,5,"migration",0
"talek",2000,"t23873",0,4,8,"migration",0
"talek",2000,"t23874",0,4,9,"migration",0
"talek",2000,"t23888",0,2,5,"migration",0
"talek",2000,"t23959",0,4,11,"migration",0
"talek",2000,"t24019",5,9,5,"migration",0.111111111111111
"talek",2000,"t24050",0,1,6,"migration",0
"talek",2000,"t24064",1,11,26,"migration",0.0034965034965035
"talek",2000,"t24081",0,1,47,"migration",0
"talek",2000,"t24110",1,3,5,"migration",0.0666666666666667
"talek",2000,"t24113",0,4,12,"migration",0
"talek",2000,"t24156",0,4,5,"migration",0
"talek",2000,"t24157",0,4,5,"migration",0
"talek",2000,"t24305",0,6,24,"migration",0
"talek",2000,"t24364",1,3,22,"migration",0.0151515151515152
"talek",2000,"t24371",0,4,14,"migration",0
"talek",2000,"t24406",0,1,5,"migration",0
"talek",2000,"t24407",0,1,10,"migration",0
"talek",2000,"t24433",0,2,16,"migration",0
"talek",2000,"t24442",0,1,6,"migration",0
"talek",2000,"t24499",0,4,44,"migration",0
"talek",2000,"t24594",0,1,5,"migration",0
"talek",2000,"t24597",0,1,5,"migration",0
"talek",2000,"t24609",0,4,39,"migration",0
"talek",2000,"t24627",0,4,52,"migration",0
"talek",2000,"t24640",0,2,7,"migration",0
"talek",2000,"t24666",0,2,41,"migration",0
"talek",2000,"t24717",0,1,5,"migration",0
"talek",2000,"t24783",23,6,5,"migration",0.766666666666667
"talek",2000,"t24785",0,4,5,"migration",0
"talek",2000,"t24883",1,11,33,"migration",0.00275482093663912
"talek",2000,"t24938",0,1,5,"migration",0
"talek",2000,"t24940",2,5,39,"migration",0.0102564102564103
"talek",2000,"t25390",0,1,5,"no.migration",0
"talek",2000,"t25419",0,1,5,"no.migration",0
"talek",2000,"t25457",0,1,6,"no.migration",0
"talek",2000,"t25490",1,9,5,"no.migration",0.0222222222222222
"talek",2000,"t25519",0,4,9,"no.migration",0
"talek",2000,"t25632",0,1,8,"no.migration",0
"talek",2000,"t25654",0,2,22,"no.migration",0
"talek",2000,"t25682",0,3,5,"no.migration",0
"talek",2001,"t25802",0,1,5,"no.migration",0
"talek",2001,"t25868",0,1,5,"no.migration",0
"talek",2001,"t25872",7,16,5,"no.migration",0.0875
"talek",2001,"t25938",10,8,5,"no.migration",0.25
"talek",2001,"t26039",0,1,8,"no.migration",0
"talek",2001,"t26055",0,1,20,"no.migration",0
"talek",2001,"t26404",0,1,9,"no.migration",0
"talek",2001,"t26411",0,1,5,"no.migration",0
"talek",2001,"t26424",0,2,6,"no.migration",0
"talek",2001,"t26455",0,3,6,"no.migration",0
"talek",2001,"t26486",0,2,17,"no.migration",0
"talek",2001,"t26512",3,10,5,"no.migration",0.06
"talek",2001,"t26632",0,1,5,"no.migration",0
"talek",2001,"t26634",0,1,5,"no.migration",0
"talek",2001,"t26687",13,3,5,"no.migration",0.866666666666667
"talek",2001,"t26689",0,2,5,"no.migration",0
"talek",2001,"t26708",5,9,5,"no.migration",0.111111111111111
"talek",2001,"t26736",0,1,9,"no.migration",0
"talek",2001,"t26802",0,2,24,"no.migration",0
"talek",2001,"t26824",0,8,5,"no.migration",0
"talek",2001,"t26905",0,4,56,"no.migration",0
"talek",2001,"t26963",0,1,6,"no.migration",0
"talek",2001,"t27007",1,14,5,"no.migration",0.0142857142857143
"talek",2001,"t27017",0,15,5,"no.migration",0
"talek",2001,"t27200",0,2,6,"no.migration",0
"talek",2001,"t27238",0,1,19,"no.migration",0
"talek",2001,"t27239",0,1,11,"no.migration",0
"talek",2001,"t27249",0,1,31,"no.migration",0
"talek",2001,"t27266",0,1,30,"no.migration",0
"talek",2001,"t27318",0,1,24,"no.migration",0
"talek",2001,"t27324",1,5,48,"no.migration",0.00416666666666667
"talek",2001,"t27353",0,1,5,"no.migration",0
"talek",2001,"t27375",0,2,15,"no.migration",0
"talek",2001,"t27417",0,1,50,"no.migration",0
"talek",2001,"t27425",13,18,5,"no.migration",0.144444444444444
"talek",2001,"t27429",0,4,28,"no.migration",0
"talek",2001,"t27435",0,2,8,"no.migration",0
"talek",2001,"t27459",0,1,5,"no.migration",0
"talek",2001,"t27461",0,2,10,"no.migration",0
"talek",2001,"t27522",0,2,7,"migration",0
"talek",2001,"t27529",0,5,12,"migration",0
"talek",2001,"t27546",0,5,12,"migration",0
"talek",2001,"t27573",0,5,5,"migration",0
"talek",2001,"t27575",0,4,7,"migration",0
"talek",2001,"t27662",0,1,14,"migration",0
"talek",2001,"t27691",0,1,18,"migration",0
"talek",2001,"t27744",0,6,5,"migration",0
"talek",2001,"t27749",0,11,9,"migration",0
"talek",2001,"t27770",0,16,13,"migration",0
"talek",2001,"t27856",0,11,52,"migration",0
"talek",2001,"t27870",0,20,21,"migration",0
"talek",2001,"t27872",0,3,5,"migration",0
"talek",2001,"t27906",0,8,15,"migration",0
"talek",2001,"t27909",0,5,6,"migration",0
"talek",2001,"t27910",0,9,30,"migration",0
"talek",2001,"t27991",0,1,5,"migration",0
"talek",2001,"t27996",0,2,6,"migration",0
"talek",2001,"t28037",17,15,5,"migration",0.226666666666667
"talek",2001,"t28038",0,5,5,"migration",0
"talek",2001,"t28066",0,4,25,"migration",0
"talek",2001,"t28080",1,9,45,"migration",0.00246913580246914
"talek",2001,"t28128",0,2,26,"migration",0
"talek",2001,"t28142",0,2,39,"migration",0
"talek",2001,"t28158",0,1,26,"migration",0
"talek",2001,"t28166",0,3,5,"migration",0
"talek",2001,"t28320",0,3,26,"migration",0
"talek",2001,"t28348",0,1,5,"migration",0
"talek",2001,"t28353",0,2,18,"migration",0
"talek",2001,"t28354",0,2,55,"migration",0
"talek",2001,"t28355",0,3,6,"migration",0
"talek",2001,"t28356",0,5,20,"migration",0
"talek",2001,"t28365",0,1,24,"migration",0
"talek",2001,"t28420",0,1,31,"migration",0
"talek",2001,"t28424",26,14,41,"migration",0.0452961672473868
"talek",2001,"t28444",2,16,5,"migration",0.025
"talek",2001,"t28468",0,1,5,"migration",0
"talek",2001,"t28500",0,1,6,"migration",0
"talek",2001,"t28506",0,4,49,"migration",0
"talek",2001,"t28561",0,4,43,"migration",0
"talek",2001,"t28581",0,1,5,"migration",0
"talek",2001,"t28610",4,16,5,"migration",0.05
"talek",2001,"t28646",0,6,7,"migration",0
"talek",2001,"t28662",1,4,59,"migration",0.00423728813559322
"talek",2001,"t28723",0,1,5,"migration",0
"talek",2001,"t28727",3,6,16,"migration",0.03125
"talek",2001,"t28769",0,1,43,"migration",0
"talek",2001,"t28890",0,1,9,"migration",0
"talek",2001,"t29027",0,7,28,"migration",0
"talek",2001,"t29047",0,1,5,"migration",0
"talek",2001,"t29048",0,1,27,"migration",0
"talek",2001,"t29062",0,1,5,"migration",0
"talek",2001,"t29177",0,16,5,"migration",0
"talek",2001,"t29268",0,1,16,"migration",0
"talek",2001,"t29276",0,6,10,"migration",0
"talek",2001,"t29288",0,1,25,"migration",0
"talek",2001,"t29335",0,1,5,"migration",0
"talek",2001,"t29439",1,5,18,"migration",0.0111111111111111
"talek",2001,"t29490",0,1,5,"migration",0
"talek",2001,"t29536",0,1,5,"migration",0
"talek",2001,"t29542",0,2,5,"migration",0
"talek",2001,"t29718",0,5,15,"no.migration",0
"talek",2001,"t29720",0,3,5,"no.migration",0
"talek",2001,"t29721",0,1,5,"no.migration",0
"talek",2001,"t29745",0,10,57,"no.migration",0
"talek",2001,"t29749",1,3,8,"no.migration",0.0416666666666667
"talek",2001,"t29853",0,1,12,"no.migration",0
"talek",2001,"t29858",0,3,5,"no.migration",0
"talek",2001,"t29890",3,13,31,"no.migration",0.00744416873449132
"talek",2001,"t29940",1,14,20,"no.migration",0.00357142857142857
"talek",2001,"t29948",0,3,5,"no.migration",0
"talek",2001,"t30096",0,2,5,"no.migration",0
"talek",2001,"t30144",0,3,5,"no.migration",0
"talek",2001,"t30255",0,16,46,"no.migration",0
"talek",2001,"t30343",2,5,13,"no.migration",0.0307692307692308
"talek",2001,"t30458",0,5,22,"no.migration",0
"talek",2001,"t30553.10",2,4,23,"no.migration",0.0217391304347826
"talek",2001,"t30553.123",0,4,5,"no.migration",0
"talek",2001,"t30553.215",0,9,14,"no.migration",0
"talek",2001,"t30553.49",0,2,17,"no.migration",0
"talek",2001,"t30553.5",0,10,15,"no.migration",0
"talek",2001,"t30553.6",0,1,5,"no.migration",0
"talek",2001,"t30553.9",0,1,5,"no.migration",0
"talek",2002,"t30560",11,12,53,"no.migration",0.0172955974842767
"talek",2002,"t30566",0,9,8,"no.migration",0
"talek",2002,"t30588",0,2,5,"no.migration",0
"talek",2002,"t30652",11,19,41,"no.migration",0.0141206675224647
"talek",2002,"t30836",2,5,9,"no.migration",0.0444444444444444
"talek",2002,"t30862",7,21,32,"no.migration",0.0104166666666667
"talek",2002,"t31094",0,19,56,"no.migration",0
"talek",2002,"t31103",0,2,5,"no.migration",0
"talek",2002,"t31110",0,5,5,"no.migration",0
"talek",2002,"t31161",0,6,7,"no.migration",0
"talek",2002,"t31229",10,29,5,"no.migration",0.0689655172413793
"talek",2002,"t31383",0,1,5,"no.migration",0
"talek",2002,"t31472",0,1,5,"no.migration",0
"talek",2002,"t31592",0,8,26,"no.migration",0
"talek",2002,"t31787",0,3,9,"no.migration",0
"talek",2002,"t31820",0,14,23,"no.migration",0
"talek",2002,"t31920",0,1,5,"no.migration",0
"talek",2002,"t32018",2,9,15,"no.migration",0.0148148148148148
"talek",2002,"t32022",1,4,5,"no.migration",0.05
"talek",2002,"t32187",0,5,7,"no.migration",0
"talek",2002,"t32252",24,12,36,"no.migration",0.0555555555555556
"talek",2002,"t32304",0,8,22,"no.migration",0
"talek",2002,"t32308",0,5,5,"no.migration",0
"talek",2002,"t32338",0,1,9,"no.migration",0
"talek",2002,"t32388",0,1,5,"no.migration",0
"talek",2002,"t32440",0,1,23,"no.migration",0
"talek",2002,"t32442",0,1,6,"no.migration",0
"talek",2002,"t32446",3,14,5,"no.migration",0.0428571428571429
"talek",2002,"t34075",0,7,14,"migration",0
"talek",2002,"t34076",5,7,32,"migration",0.0223214285714286
"talek",2002,"t34171",0,3,5,"migration",0
"talek",2002,"t34174",0,5,19,"migration",0
"talek",2002,"t34265",1,6,5,"migration",0.0333333333333333
