ID,Year,Month,BiMonth,YearBiMonth,StudyBiMonth,Transect,TotalPrey,TotalMigratory,TotalResidents,Richness,Shannon,Evenness,Thomsons,Impala,Zebra,Gnu,Topi,Hartebeast,Warthog,Grants,Buffalo,Hippo,Giraffe,Springbok,Duiker,Ostrich,Eland,Elephant,Oribi,Reedbuck,Waterbuck,Baboons,Bushbuck,Other
925,2007,11,1,21,477,WLOW,17,7,10,3,1.07338362,0.35256223,4,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
926,2007,11,1,21,477,W3,94,37,57,5,1.156162626,0.379751718,7,5,37,0,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
927,2007,11,2,22,478,W3,20,0,20,2,0.198515243,0.065204066,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
928,2007,12,1,23,479,WHIGH,3,0,3,2,0.636514168,0.209068641,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
929,2007,12,1,23,479,W3,27,0,27,3,0.952559443,0.312876473,10,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
930,2007,12,2,24,480,WHIGH,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
931,2007,12,2,24,480,WLOW,362,37,325,4,0.921984093,0.302833732,255,0,37,0,46,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
932,2007,12,2,24,480,W3,176,0,176,5,1.357597173,0.445914655,55,29,0,0,67,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
933,2007,12,2,24,480,W3,91,7,84,4,0.730257477,0.23985945,71,2,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
934,2008,1,1,1,481,WHIGH,10,0,10,2,0.673011667,0.221056563,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,
935,2008,1,1,1,481,WLOW,47,0,47,4,1.02290282,0.33598137,25,0,0,0,5,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
936,2008,1,1,1,481,W3,130,6,124,7,1.474368531,0.484269228,47,3,6,0,46,0,19,0,3,0,6,0,0,0,0,0,0,0,0,0,0,
937,2008,1,2,2,482,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
938,2008,1,2,2,482,WLOW,163,0,163,4,0.38839127,0.127570507,148,1,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
939,2008,1,2,2,482,W3,286,1,285,6,0.745553616,0.2448836,229,8,1,0,30,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
940,2008,2,2,4,484,WHIGH,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
941,2008,2,2,4,484,WLOW,515,10,505,6,0.320823026,0.105377126,483,3,10,0,12,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
942,2008,2,2,4,484,W3,292,5,287,7,1.001439427,0.328931531,194,25,4,1,59,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,
943,2008,3,1,5,485,W3,309,0,309,6,1.187558788,0.390064062,110,93,0,0,100,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,
944,2008,3,2,6,486,W3,173,0,173,6,0.930289346,0.305561665,120,7,0,0,35,0,0,2,8,0,0,0,0,0,0,0,0,0,1,0,0,
945,2008,4,1,7,487,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
946,2008,4,1,7,487,WLOW,264,0,264,4,0.571047813,0.187565644,221,1,0,0,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
947,2008,4,1,7,487,W3,299,0,299,4,0.957026429,0.314343694,173,38,0,0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
948,2008,4,2,8,488,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
949,2008,4,2,8,488,WLOW,204,0,204,5,1.315624709,0.432128433,71,40,0,0,75,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
950,2008,4,2,8,488,W3,250,0,250,6,1.1130776,0.365600065,126,59,0,0,61,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,
951,2008,5,1,9,489,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
952,2008,5,1,9,489,WLOW,502,0,502,5,0.752882691,0.247290899,391,12,0,0,71,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,
953,2008,5,2,10,490,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
954,2008,5,2,10,490,WLOW,268,24,244,6,0.858505642,0.28198368,207,2,24,0,9,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
955,2008,5,2,10,490,W3,272,36,236,5,1.170563562,0.384481831,159,53,36,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
956,2008,6,1,11,491,WHIGH,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,
957,2008,6,1,11,491,WLOW,408,35,373,4,0.363823839,0.119501119,368,1,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
958,2008,6,1,11,491,W3,147,61,86,5,0.926669496,0.304372694,77,0,61,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
959,2008,6,2,12,492,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
960,2008,6,2,12,492,WLOW,494,176,318,6,1.179429874,0.387394049,208,0,172,4,100,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,
961,2008,6,2,12,492,W3,134,0,134,6,0.911291201,0.299321559,99,15,0,0,12,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,
962,2008,7,1,13,493,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
963,2008,7,1,13,493,WLOW,83,0,83,3,0.257774753,0.08466837,78,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
964,2008,7,1,13,493,W3,56,6,50,7,1.611303972,0.52924687,12,19,2,4,14,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
965,2008,8,1,15,495,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
966,2008,8,1,15,495,WLOW,86,75,11,3,0.466229192,0.153137052,4,0,75,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
967,2008,8,1,15,495,W3,459,397,62,5,1.078663697,0.354296517,33,0,262,135,22,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,
968,2008,8,2,16,496,WHIGH,128,128,0,2,0.328502636,0.107899561,0,0,115,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
969,2008,8,2,16,496,WLOW,178,144,34,3,0.513031502,0.16850968,33,0,0,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
970,2008,8,2,16,496,W3,1017,846,171,5,0.569519448,0.18706364,135,0,0,846,10,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
971,2008,9,1,17,497,WHIGH,76,75,1,3,0.722066714,0.237169122,0,0,28,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
972,2008,9,1,17,497,WLOW,78,42,36,4,0.932795558,0.306384852,30,0,0,42,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
973,2008,9,1,17,497,W3,1082,978,104,5,0.372287224,0.122280992,88,9,0,978,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
974,2008,9,2,18,498,WHIGH,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
975,2008,9,2,18,498,WLOW,170,23,147,4,0.656982278,0.21579157,136,0,0,23,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
976,2008,9,2,18,498,W3,598,551,47,4,0.318959172,0.104764927,38,8,0,551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
977,2008,10,1,19,499,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
978,2008,10,1,19,499,WLOW,128,38,90,5,1.204508056,0.395631197,66,0,2,36,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
979,2008,10,1,19,499,W3,88,2,86,6,1.092690228,0.358903654,59,5,0,2,12,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
980,2008,10,2,20,500,WHIGH,21,11,10,4,1.210536763,0.397611378,0,0,11,0,3,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,
981,2008,10,2,20,500,WLOW,246,27,219,5,0.797354934,0.261898196,190,0,27,0,19,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,
982,2008,11,1,21,501,WHIGH,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
983,2008,11,1,21,501,WLOW,163,47,116,4,0.813274957,0.267127267,108,0,0,47,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
984,2008,12,1,23,503,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
985,2008,12,1,23,503,WLOW,144,0,144,3,0.560626172,0.184142565,118,0,0,0,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
986,2008,12,2,24,504,WHIGH,3,0,3,2,0.636514168,0.209068641,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
987,2009,1,1,1,505,WHIGH,4,0,4,2,0.693147181,0.227670249,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,
988,2009,1,1,1,505,WLOW,179,11,168,4,0.551130166,0.181023519,154,9,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
989,2009,1,2,2,506,WHIGH,86,0,86,5,1.039589223,0.341462165,57,12,0,0,9,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
990,2009,2,1,3,507,WHIGH,2,0,2,2,0.693147181,0.227670249,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
991,2009,2,1,3,507,WLOW,62,0,62,4,0.500704991,0.16446093,54,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,
992,2009,2,2,4,508,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
993,2009,2,2,4,508,WLOW,37,1,36,3,0.699124374,0.22963351,26,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
994,2009,6,2,12,516,WHIGH,79,12,67,4,1.006080203,0.330455835,51,0,0,12,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
995,2009,6,2,12,516,WLOW,305,31,274,6,0.755014427,0.247991086,240,2,6,25,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
996,2009,6,2,12,516,W3,162,15,147,5,1.206977701,0.396442373,94,21,0,15,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
997,2009,7,1,13,517,WHIGH,252,108,144,5,1.034743469,0.339870535,141,0,66,42,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
998,2009,7,1,13,517,WLOW,556,368,188,4,0.746877676,0.245318499,180,0,5,363,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,
999,2009,7,1,13,517,W3,183,58,125,7,1.498455784,0.492180897,78,25,10,48,13,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1000,2009,7,2,14,518,WHIGH,95,10,85,6,1.078137861,0.354123802,63,0,10,0,1,11,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,
1001,2009,7,2,14,518,WLOW,132,13,119,4,0.451875161,0.148422345,117,0,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1002,2009,7,2,14,518,W3,143,29,114,7,1.477447576,0.485280567,64,26,28,1,12,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
1003,2009,8,1,15,519,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1004,2009,8,1,15,519,WLOW,86,75,11,3,0.466229192,0.153137052,4,0,75,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1005,2009,8,2,16,520,WHIGH,128,128,0,2,0.328502636,0.107899561,0,0,115,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1006,2009,8,2,16,520,WLOW,178,144,34,3,0.513031502,0.16850968,33,0,0,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1007,2009,9,1,17,521,WHIGH,114,5,109,4,0.279708318,0.091872641,107,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1008,2009,9,1,17,521,WLOW,34,22,12,4,0.903882597,0.296888138,9,0,22,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
1009,2009,9,1,17,521,W3,58,34,24,6,1.413891473,0.46440501,9,3,6,28,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1010,2009,9,2,18,522,WHIGH,77,20,57,6,1.416954267,0.465411011,35,3,20,0,11,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,
1011,2009,9,2,18,522,WLOW,17,0,17,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1012,2009,9,2,18,522,W3,35,0,35,4,1.080458391,0.354886,20,9,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1013,2009,10,2,20,524,WHIGH,28,0,28,3,0.306829153,0.100780717,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1014,2009,10,2,20,524,WLOW,21,0,21,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1015,2009,10,2,20,524,W3,38,19,19,4,1.201729356,0.394718509,5,0,19,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1016,2009,11,1,21,525,WHIGH,175,18,157,5,1.136879108,0.373417878,111,16,18,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1017,2009,11,1,21,525,WLOW,11,0,11,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1018,2009,11,1,21,525,W3,114,5,109,5,1.235138905,0.405692167,56,36,0,5,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1019,2009,11,2,22,526,WHIGH,270,211,59,6,1.209548341,0.397286723,44,0,77,134,10,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,
1020,2009,11,2,22,526,WLOW,377,47,330,6,0.654209164,0.214880717,311,0,43,4,4,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,
1021,2009,11,2,22,526,W3,198,108,90,5,0.973934864,0.319897417,73,1,0,108,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
1022,2009,12,1,23,527,WHIGH,151,61,90,5,1.029108983,0.338019839,84,0,11,50,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,
1023,2009,12,1,23,527,WLOW,74,0,74,2,0.443237908,0.145585364,62,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1024,2009,12,1,23,527,W3,63,0,63,3,0.415306495,0.136411048,56,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
1025,2009,12,2,24,528,WHIGH,146,0,146,3,0.503419013,0.165352374,125,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
1026,2009,12,2,24,528,WLOW,44,9,35,3,0.680869973,0.223637693,33,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1027,2009,12,2,24,528,W3,95,7,88,4,0.782522263,0.257026276,71,2,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1028,2010,1,1,1,529,WHIGH,90,0,90,5,1.0674581,0.350615941,61,0,0,0,10,6,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,
1029,2010,1,1,1,529,WLOW,164,0,164,2,0.394193402,0.129476268,142,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1030,2010,1,1,1,529,W3,72,0,72,4,1.015967614,0.333703441,39,1,0,0,23,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,
1031,2010,1,2,2,530,WHIGH,8,0,8,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1032,2010,1,2,2,530,WLOW,401,0,401,5,0.853850415,0.28045463,288,72,0,0,27,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
1033,2010,1,2,2,530,W3,241,0,241,5,0.79734163,0.261893826,176,23,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
1034,2010,2,1,3,531,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1035,2010,2,1,3,531,WLOW,205,1,204,7,1.246166957,0.409314427,105,1,0,1,56,23,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,
1036,2010,2,1,3,531,W3,131,0,131,3,0.513168354,0.16855463,111,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1037,2010,2,2,4,532,WHIGH,23,0,23,3,0.559834326,0.183882477,0,0,0,0,1,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1038,2010,2,2,4,532,WLOW,132,0,132,4,0.496623782,0.163120421,115,2,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
1039,2010,2,2,4,532,W3,263,0,263,4,0.56447276,0.185406011,219,0,0,0,34,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,
1040,2010,3,1,5,533,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1041,2010,3,1,5,533,WLOW,367,66,301,5,0.766789722,0.251858785,276,0,66,0,14,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
1042,2010,3,1,5,533,W3,287,0,287,5,0.556300518,0.182721767,242,2,0,0,34,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,
1043,2010,3,2,6,534,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1044,2010,3,2,6,534,WLOW,437,0,437,4,0.398814508,0.13099411,388,1,0,0,43,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
1045,2010,3,2,6,534,W3,325,0,325,6,0.875879357,0.287690229,243,16,0,0,44,0,10,0,11,0,1,0,0,0,0,0,0,0,0,0,0,
1046,2010,4,1,7,535,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1047,2010,4,1,7,535,WLOW,520,0,520,5,0.935162379,0.307162256,358,80,0,0,66,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1048,2010,4,1,7,535,W3,195,0,195,4,0.710151282,0.233255394,148,2,0,0,36,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
1049,2010,4,2,8,536,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1050,2010,4,2,8,536,WLOW,830,0,830,6,0.692480909,0.227451406,674,42,0,0,90,5,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,
1051,2010,4,2,8,536,W3,333,0,333,6,0.80308035,0.263778759,266,12,0,0,26,0,6,11,0,0,0,0,0,12,0,0,0,0,0,0,0,
1052,2010,5,1,9,537,WHIGH,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
1053,2010,5,1,9,537,WLOW,1157,0,1157,5,0.224135786,0.073619358,1107,1,0,0,17,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,
1054,2010,5,1,9,537,W3,466,0,466,4,0.670364612,0.220187115,367,13,0,0,75,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1055,2010,5,2,10,538,WHIGH,800,0,800,5,0.852227964,0.279921722,612,58,0,0,72,31,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,
1056,2010,5,2,10,538,WLOW,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1057,2010,5,2,10,538,W3,258,1,257,7,1.21378281,0.398677571,131,56,1,0,58,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,
1058,2010,6,1,11,539,WHIGH,66,39,27,4,0.848162462,0.278586373,0,0,39,0,24,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,
1059,2010,6,1,11,539,WLOW,621,24,597,6,0.581277478,0.190925667,539,10,24,0,30,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
1060,2010,6,1,11,539,W3,356,163,193,6,1.475966632,0.484794138,128,48,97,66,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1061,2010,6,1,11,539,W3,398,63,335,7,1.511573422,0.4964895,183,81,33,30,54,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
1062,2010,6,2,12,540,WHIGH,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1063,2010,6,2,12,540,WLOW,685,342,343,7,1.422071051,0.467091664,97,3,99,243,224,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1064,2010,6,2,12,540,W3,186,13,173,7,0.766206527,0.251667229,152,5,5,8,3,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1065,2010,7,2,14,542,WHIGH,495,494,1,3,0.070997264,0.023319672,1,0,5,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1066,2010,7,2,14,542,WLOW,214,6,208,6,0.449596316,0.147673839,194,0,0,6,5,0,0,5,0,0,3,0,0,1,0,0,0,0,0,0,0,
1067,2010,7,2,14,542,W3,70,23,47,3,0.939483763,0.308581652,39,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1068,2010,8,1,15,543,WHIGH,34,31,3,2,0.298435813,0.098023851,0,0,0,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1069,2010,8,1,15,543,WLOW,1105,1029,76,4,0.287454524,0.09441695,74,0,5,1024,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
1070,2010,8,1,15,543,W3,731,636,95,6,0.61254711,0.201196451,47,25,10,626,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1071,2010,8,2,16,544,WHIGH,322,299,23,8,0.886446587,0.291161128,3,1,79,220,13,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,
1072,2010,8,2,16,544,WLOW,195,5,190,6,0.471323297,0.154810256,176,3,0,5,2,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,
1073,2010,8,2,16,544,W3,205,173,32,5,0.609193795,0.200095026,14,12,0,173,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1074,2010,9,1,17,545,WHIGH,142,104,38,5,1.120226478,0.367948176,1,0,29,75,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1075,2010,9,1,17,545,WLOW,88,2,86,4,0.753188545,0.24739136,63,0,2,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,
1076,2010,9,1,17,545,W3,151,2,149,5,0.704606605,0.231434197,121,4,2,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1077,2010,9,2,18,546,WHIGH,682,656,26,5,0.319857736,0.105060069,0,0,20,636,20,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,
1078,2010,9,2,18,546,WLOW,139,0,139,5,0.490286002,0.161038722,123,2,0,0,2,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,
1079,2010,9,2,18,546,W3,172,0,172,5,0.837077913,0.274945556,127,24,0,0,16,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1080,2010,10,1,19,547,WHIGH,1994,1982,12,3,0.048042724,0.015780053,12,0,3,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1081,2010,10,1,19,547,WLOW,380,310,70,3,0.491511355,0.1614412,69,1,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1082,2010,10,1,19,547,W3,99,3,96,6,0.744169782,0.244429068,80,6,0,3,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1083,2010,10,2,20,548,WHIGH,39,0,39,4,0.99589755,0.327111253,25,4,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1084,2010,10,2,20,548,WLOW,132,2,130,4,0.383505482,0.125965727,120,0,2,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
1085,2010,10,2,20,548,W3,122,0,122,2,0.446136845,0.146537545,102,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1086,2010,11,1,21,549,WHIGH,90,72,18,5,1.154580185,0.379231951,14,1,26,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1087,2010,11,1,21,549,WLOW,135,2,133,4,0.344261883,0.113075824,124,0,0,2,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
1088,2010,11,1,21,549,W3,168,3,165,6,1.025093529,0.336700928,113,30,3,0,14,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
1089,2010,11,2,22,550,WHIGH,117,19,98,4,1.334671588,0.438384546,45,0,19,0,28,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,
1090,2010,11,2,22,550,WLOW,58,5,53,6,1.466064234,0.481541609,26,13,5,0,1,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,
1091,2010,11,2,22,550,W3,94,10,84,6,1.330494459,0.437012532,54,13,10,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
1092,2010,12,1,23,551,WHIGH,61,6,55,4,0.827582854,0.27182682,44,0,6,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1093,2010,12,1,23,551,WLOW,381,41,340,6,0.957346528,0.314448833,235,2,40,1,101,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1094,2010,12,1,23,551,W3,146,0,146,4,0.9737729,0.319844219,92,35,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1095,2010,12,2,24,552,WHIGH,5,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
1096,2010,12,2,24,552,WLOW,237,42,195,5,0.827034643,0.271646756,172,1,42,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
1097,2010,12,2,24,552,W3,203,12,191,5,1.123967114,0.369176821,67,13,12,0,107,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
